76561199471577465,0,0,0,0
76561198167251613,54141.21513319159,13,1326,2006875
76561197992131668,0,0,0,0
76561198147948639,0,0,0,0
1720465254734890",0,0,0,0
76561198027001016,0,0,0,0
76561198099232037,407435.8093033517,28,2866,4823446
76561197962797835,8178.323423062995,5,757,844785
76561198169460087,0,0,0,0
76561197976087543,0,0,0,0
76561198064794966,0,0,0,0
76561198258844880,0,0,0,0
1879400252105847",0,0,0,0
76561198814891936,0,0,0,0
76561198177824291,1651484.7011003552,37,1668,8180617
1571159322989850",618474.8305591351,16,569,3296055
76561198131217685,2812.643356257485,5,936,385344
76561197998812398,0,0,0,0
76561198097864769,0,0,0,0
76561198003258884,414566.3841604819,15,1284,2425006
76561197964831827,62450.3056064967,15,2377,3529826
76561198278317542,0,0,0,0
76561199851213907,91316.1834210914,30,4693,6110914
76561197962870010,0,0,0,0
76561198943681515,64.15259409969481,1,983,63062
76561198075412070,4033.0607169138225,8,2848,857999
1748607608568514",0,0,0,0
76561198102376282,0,0,0,0
76561201124305027,0,0,0,0
1946000925431134",0,0,0,0
76561198179044519,0,0,0,0
76561198148840457,0,0,0,0
76561198031072221,0,0,0,0
76561200489612055,0,0,0,0
76561198111940490,1813.2647791244822,5,2633,783480
76561198049917395,100073.18543067828,11,1708,3049748
76561198141639309,0,0,0,0
960222584103090">,12956.902756711406,6,1079,673882
76561198137679428,8759.163224042512,3,384,520746
1714415348644255",5458.998572223192,6,1506,700508
1758552814236816",1149549.4424904066,28,1039,8312291
76561198312057910,569.3643391785296,2,1160,295596
76561198055369277,0,0,0,0
76561198408994881,2030.338432439435,3,593,363107
76561198311303004,10793.684278750963,7,1615,1080223
76561197994769788,0,0,0,0
76561198065599442,0,0,0,0
76561197973841003,0,0,0,0
76561198276590179,0,0,0,0
76561198080691067,507354.8608224725,50,5608,10969524
2248191675221704",0,0,0,0
76561198037882777,645.4855769830868,3,505,105896
76561198050839487,0,0,0,0
76561198165157960,0,0,0,0
76561197991828377,0,0,0,0
76561198007651160,308180.2501358967,14,675,1625235
76561198017157536,0,0,0,0
76561198057518454,0,0,0,0
76561198087248619,0,0,0,0
76561198022036694,9073.383561643835,1,73,662357
1890589294340002",160459.720657277,3,289,499366
76561198187858265,41683.53651110196,16,1971,2681581
76561198272026777,1669.5192022475114,4,1929,546179
76561198830774421,25107.77731046761,4,679,548698
76561197970641498,0,0,0,0
76561198119989990,0,0,0,0
76561198110463537,0,0,0,0
76561198040220288,16794.56754595784,5,470,876699
76561198433848753,203.90291262135923,1,309,63006
76561198025840707,8366.929192174981,8,2060,839524
76561198080879810,0,0,0,0
1713089345438280",3794.211348697673,4,651,561642
76561198098491569,1936830.928781911,30,1342,7047235
76561198006036035,19506.75819590226,7,679,1313745
76561198007595481,0,0,0,0
76561198397238250,41021.415903582005,3,177,455063
1672902159463438",0,0,0,0
76561198041328238,0,0,0,0
76561198304406777,0,0,0,0
76561198354171701,0,0,0,0
76561198056176770,0,0,0,0
76561197968951877,0,0,0,0
76561198082685389,43765.93968153538,3,390,446974
1506565029447624",0,0,0,0
76561198102946639,7950793.469435986,79,599,21752758
76561198446657688,696.2,1,200,139240
76561201466689693,447080.3742289625,32,2585,7280558
76561198091091315,39769.65990572475,15,2148,2013068
76561197960561638,19627.570192815794,5,627,740150
1745437272166595",33112.96401515152,3,142,500586
76561198028131557,0,0,0,0
76561198085491167,746368.7354044465,61,6443,11796279
1662765820458403",16225254.049724234,138,1880,43543825
76561198283737548,0,0,0,0
76561198154673048,1566628.7118433395,31,778,8050803
76561197991803654,515236.33165067306,22,1080,3234928
76561198100209915,50585.45745899535,13,812,1736049
1982203205184687",2612781.389587916,44,668,10498811
76561198080253989,101399.06456941497,7,268,1277490
76561198205022528,6958874.603610499,77,1959,24313119
76561198047170382,836404.1764375664,39,4540,8119592
1906340749416463",0,0,0,0
1717180328336350",0,0,0,0
76561198173444531,0,0,0,0
76561198182989406,0,0,0,0
76561198049366933,289610.0256052112,19,1388,3616205
76561198017566502,0,0,0,0
76561197999923636,0,0,0,0
76561198258643500,617716.1833004684,16,460,3056013
