76561198056550895,438649.7507971506,9,336,1587928
76561198389024120,167183.6043042851,9,798,1547420
76561198060540921,530.9508928571429,1,224,118933
76561198126575126,510828.82334876404,9,1399,2187205
2286722724690481",63920.95037313433,5,108,766212
76561198048610283,49150.72067704524,3,738,493376
76561198014550578,774747.572453245,20,1324,6280274
76561197992806007,78001500.40537041,278,1861,109362013
76561200817177307,522.8654545454546,1,275,143788
76561198120496163,1823.6025084418716,2,694,114360
76561198132639010,73359.30791914181,21,2875,3896766
76561198390363426,80.95464601769912,1,904,73183
1291774310926039",1972387.3455547544,19,434,5740336
76561198092411439,65540.3,3,21,293269
76561200147670875,184693.0,1,2,369386
76561198035681066,10322.4,1,15,154836
76561198434951140,321224.2291666666,5,80,582487
76561198001162208,1757.3538461538462,1,65,114228
76561198118815474,117.09482758620689,1,580,67915
76561198049975193,24721.520921658986,3,269,337657
1997941923551330",31672.3263992764,6,474,985791
76561198842824484,99.4957264957265,1,819,81487
76561197984770124,3818.181818181818,1,44,168000
76561198426165010,12257.38250723589,2,707,462031
76561198116823322,1836406.1745259827,43,1055,13065502
76561198118810428,26664.55511875512,3,437,453707
76561198434679264,5341.4375,2,224,428987
76561198060294311,155166.74753933813,15,1054,4903421
76561198837886789,2856.679292309238,5,1262,599389
76561198107475933,1264833.248717949,19,251,4963656
76561197992907844,24802.470588235294,1,17,421642
1865286323587245",56010.5427962706,11,1955,1311285
76561198143989271,15004.833187134502,3,173,336157
76561198452967028,2452.12987012987,1,77,188814
76561198027976424,100270.13638139897,2,856,554793
76561198161413548,1010946.8763134885,19,1200,5642548
76561197982806976,11868.034482758621,1,29,344173
76561198062200044,502.4382978723404,1,235,118073
76561197983493691,55439.5,1,4,221758
76561198814862165,2835.10174291939,2,355,303169
76561197997814156,166691.25481396887,8,466,2915234
76561198053644781,249.75917767988253,1,681,170086
76561198147886279,9398.722339530259,10,3125,1119099
76561200148171743,2348.1372549019607,1,51,119755
76561198023502766,904.154197215238,2,999,161253
76561201729264165,306.82459677419354,1,496,152185
2020101931396823",4414.88,1,25,110372
76561198078974662,11505.933823529413,2,42,225403
1828543433891080",79551.14814814815,2,31,511707
76561198177716038,3979.8360655737706,1,61,242770
76561198056287773,50200.4,1,5,251002
76561198070505455,512744.2704834486,32,3725,5299308
76561198031068337,31884.083540696338,5,641,1336681
76561198191375690,53303.60445159279,17,2588,2345918
76561198280382416,3516.8076923076924,1,104,365748
76561198066460348,11063.915053763441,2,77,250467
76561198018239356,26358.08823529412,2,73,395136
76561198085912024,8829.69495332254,4,758,740935
76561198214568500,18261.17569762475,6,714,778643
76561197970614055,200.0791366906475,1,1112,222488
1929861217026162",74983.7394257824,7,1830,1767449
76561201190214668,2014.2222222222222,1,54,108768
76561198065274693,387108.5921479693,17,1267,4655809
1702309983137937",12246.310344827587,1,29,355143
76561198191550525,1106.403742993189,2,800,338619
2044905702248960",188999.2896724844,5,137,1883575
76561198097013178,1673.453291128395,3,1369,536315
76561198016428152,1390.7399865591399,2,346,238871
1655877444526076",1476.0240384615386,1,208,307013
76561198360122020,3162.904761904762,1,42,132842
76561198025713106,3476.218045112782,1,133,462337
76561198064681695,16012.529411764706,1,17,272213
76561198067665253,54423.437387211685,6,385,1168747
76561198055783136,19016.401759530792,2,53,496527
76561198027583641,1885.7000677048072,2,330,278401
76561198204028309,3669191.712746212,31,332,10832720
76561198052645337,6623539.644367561,37,217,13591194
76561197973687809,7537.018482261711,4,955,964920
76561200611453577,1984.9613784907901,3,277,180649
1815871951805567",52337.0,1,5,261685
76561198191369333,11693.02188759279,2,968,530585
1744486112271927",687.4126068929775,2,590,165015
2111448102259400",2049486.9065090548,56,3374,14510737
76561198060945013,82224.35030042357,11,2811,1539555
76561198161329112,729.136690647482,1,417,304050
76561198008003059,1695.3242703533026,2,277,158955
76561198363676677,1902.7558479594438,4,1395,427384
76561198039989545,447031.5213180998,18,302,4249561
76561198052279486,2161.675,1,80,172934
1785085908242448",215.81553398058253,1,206,44458
76561198201463158,23040.4,1,5,115202
2258779477467277",161323.52584121813,13,736,3192349
2191052730934848",944456.9443826944,25,785,7186699
76561198189891730,446.88862346969245,2,1386,266895
76561199880092372,408009.6878785135,11,177,2218841
76561197960562283,9715.818181818182,1,11,106874
2305040566187828",20183.625,1,8,161469
1820684911322125",385077.8254491252,10,294,2172263
76561198080110222,12772.52588614393,4,856,179897
76561198172316611,525499.0,1,1,525499
76561198061208108,557887.0070898328,26,847,5044327
76561198143036149,101586.41854636592,3,29,439145
76561198023027825,3996.157894736842,1,38,151854
76561198072887807,30303.085583016476,3,326,864084
76561198170191215,76400.33333333333,1,3,229201
76561198048736661,16042.666666666666,1,6,96256
2028615517150272",1804.225,1,40,72169
1713302662099525",217.12985274431057,1,747,162196
1899392740117378",759.4375,1,64,48604
76561198090219165,195736.98118697162,12,2098,2057523
76561198052560640,52.80157946692991,1,1013,53488
